	CUBO	IWELBO	MAE	PSIS	a2_norm	eval_encoder_name	experiment	oliv
10	-16.384920043945314	-17.118045654296875	"[9.09026629e-02 9.09553526e-02 9.10579807e-02 9.12128412e-02
 9.13828308e-02 9.12030959e-02 9.11919837e-02 9.15622438e-02
 9.16351488e-02 9.17978282e-02 9.20964080e-02 9.22744621e-02
 9.22487025e-02 9.25504326e-02 9.26223201e-02 9.23207859e-02
 9.27379663e-02 9.35049561e-02 9.30748326e-02 9.30134891e-02
 9.31910560e-02 9.18761289e-02 8.96374261e-02 8.75234177e-02
 8.32434972e-02 7.78288371e-02 6.83139266e-02 5.67979091e-02
 4.52958414e-02 2.87821519e-02 1.58755471e-02 7.22928176e-03
 1.91693113e-03 2.53886278e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4877943254188705	1.0844033042116357	Forward KL	1	"[[0.3254911  0.59035337 0.6509117  0.35006338 0.38163534 0.34454736]
 [0.36406744 0.7413199  0.515968   0.27892062 0.3708282  0.27911466]
 [0.38936993 0.6639981  0.62259823 0.32053483 0.4324793  0.31747204]
 ...
 [0.36722243 0.7338613  0.63894033 0.33977282 0.49290925 0.37832177]
 [0.36752367 0.83382064 0.6556406  0.37482768 0.4529847  0.37978095]
 [0.35168415 0.7654867  0.56548    0.28918236 0.43281898 0.31739348]]"
11	-16.489376220703125	-17.1131396484375	"[9.02940651e-02 8.99491169e-02 8.98486812e-02 8.99623342e-02
 9.00458541e-02 8.99620850e-02 8.96798547e-02 9.00239544e-02
 9.02199232e-02 9.01979071e-02 9.04290829e-02 9.09246857e-02
 9.14902366e-02 9.25437207e-02 9.25450124e-02 9.23554501e-02
 9.21212359e-02 9.34829510e-02 9.39671804e-02 9.38885320e-02
 9.31440658e-02 9.13007722e-02 8.93292708e-02 8.68473866e-02
 8.27307457e-02 7.59671202e-02 6.58188411e-02 5.68430498e-02
 4.34968067e-02 2.73229580e-02 1.47510805e-02 7.14031802e-03
 3.17373528e-03 3.44679029e-04 6.50868883e-06 6.92775351e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.22701140052735003	0.9510046931062128	$\chi$	1	"[[0.41610283 0.7939273  0.8471632  0.41324136 0.6399769  0.67411983]
 [0.5746879  0.60293144 0.8056463  0.464472   0.55682945 0.46049815]
 [0.6051682  0.72861874 0.7905248  0.50004846 0.76288223 0.5426557 ]
 ...
 [0.38779062 0.9186924  0.8551259  0.5071501  0.5237258  0.6608933 ]
 [0.5017494  0.79071766 0.83097124 0.45485193 0.6286063  0.63902974]
 [0.36185017 0.66742927 0.9315208  0.5257788  0.6355659  0.61043084]]"
12	-16.467916259765627	-17.116158447265626	"[9.51789423e-02 9.51254546e-02 9.52049454e-02 9.52721511e-02
 9.52774089e-02 9.53222838e-02 9.54353900e-02 9.53492352e-02
 9.51864662e-02 9.51948456e-02 9.49144251e-02 9.53237534e-02
 9.49019789e-02 9.47798905e-02 9.50062110e-02 9.52879857e-02
 9.57598216e-02 9.49513903e-02 9.53974471e-02 9.56417005e-02
 9.50622094e-02 9.38641158e-02 9.14043688e-02 8.80930225e-02
 8.30357029e-02 7.71802150e-02 6.78833034e-02 5.75322919e-02
 4.20754237e-02 2.82323768e-02 1.55597509e-02 8.77908776e-03
 2.35263910e-03 9.16126476e-05 6.88002577e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.17413103925227155	0.9485603410034767	$\chi$ (St)	1	"[[0.5906936  0.6233983  0.7375907  0.37090397 0.8910986  0.40193653]
 [0.59343654 0.74940157 1.3741324  0.4312116  0.54447126 0.51793027]
 [0.64067245 0.8268529  0.80390644 0.5150548  0.73522294 0.44142377]
 ...
 [0.4921032  0.8177653  0.7664164  0.34955654 0.7246272  0.56060207]
 [0.7449796  0.73573023 0.92054623 0.38680068 0.7368896  0.4659555 ]
 [0.40038234 0.816877   0.8929415  0.39764866 0.88876283 0.41369176]]"
13	-16.500430908203125	-17.11658630371094	"[9.11140570e-02 9.11774028e-02 9.13908845e-02 9.14538595e-02
 9.13978386e-02 9.13049786e-02 9.13464674e-02 9.14232571e-02
 9.16416374e-02 9.20708918e-02 9.21022276e-02 9.18552968e-02
 9.17551896e-02 9.17317512e-02 9.18968920e-02 9.18944084e-02
 9.20462482e-02 9.21223765e-02 9.16895965e-02 9.17243114e-02
 9.14161347e-02 9.05479242e-02 8.90355203e-02 8.59851696e-02
 8.17588326e-02 7.51083222e-02 6.63900621e-02 5.50425572e-02
 4.17945846e-02 2.73141370e-02 1.55030031e-02 6.41019091e-03
 2.06924932e-03 4.91218519e-04 4.95451217e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.32101378327050645	0.0	MsbVAEB	1	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
14	-16.315978393554687	-17.17871826171875	"[9.51846372e-02 9.52289839e-02 9.51750172e-02 9.50117687e-02
 9.49796197e-02 9.49383359e-02 9.47108297e-02 9.48182067e-02
 9.47932627e-02 9.48032560e-02 9.47990097e-02 9.48209268e-02
 9.48946793e-02 9.49595114e-02 9.45985476e-02 9.45957152e-02
 9.44337834e-02 9.58076531e-02 9.70350080e-02 9.63492227e-02
 9.51223895e-02 9.43653889e-02 9.22863653e-02 9.00717674e-02
 8.64128400e-02 8.14587262e-02 7.18955965e-02 6.32199352e-02
 4.81509297e-02 3.17715942e-02 1.94320755e-02 7.14910183e-03
 2.22680112e-03 3.13454473e-04 2.18140527e-05 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5496151762555934	1.5674686074557247	train	2	"[[0.23562354 0.65955216 0.47018263 0.23381011 0.34478652 0.2825775 ]
 [0.27192196 0.7151669  0.45297405 0.27956793 0.32600108 0.27442017]
 [0.27233753 0.657442   0.5031965  0.28666833 0.33453783 0.30337572]
 ...
 [0.26740697 0.7082608  0.44497633 0.23752017 0.33045807 0.27762824]
 [0.23165947 0.6335187  0.50325775 0.26745403 0.31994087 0.29955044]
 [0.24149315 0.72549736 0.42999476 0.21320038 0.29822984 0.2555049 ]]"
15	-16.24967529296875	-17.184620361328125	"[9.94095520e-02 9.93116222e-02 9.93785759e-02 9.93320558e-02
 9.94557758e-02 9.93293234e-02 9.92397410e-02 9.92218715e-02
 1.00800915e-01 1.00552835e-01 1.00688991e-01 1.00188023e-01
 9.99072423e-02 9.99124008e-02 9.89493609e-02 9.90755132e-02
 9.96274432e-02 9.93572224e-02 1.00420315e-01 9.97403480e-02
 9.87289662e-02 9.88106369e-02 9.44850625e-02 9.18199777e-02
 8.75185322e-02 7.91421453e-02 7.19750876e-02 6.12758523e-02
 4.80931740e-02 3.23397218e-02 1.64536123e-02 7.99821400e-03
 1.87457360e-03 1.00125571e-03 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5411729580604977	1.4234895133530694	VAE	2	"[[0.2852782  0.50939244 0.45801657 0.22975166 0.3419921  0.2514891 ]
 [0.2163946  0.48329467 0.4647323  0.23806596 0.2950458  0.24563977]
 [0.2680133  0.5442529  0.4603542  0.25488704 0.31861812 0.274894  ]
 ...
 [0.2866378  0.613449   0.51082116 0.2578102  0.33293405 0.29077524]
 [0.30269432 0.5027472  0.5203754  0.27151933 0.34054667 0.26027533]
 [0.2944249  0.5198318  0.4972207  0.24643523 0.3614565  0.25698915]]"
16	-16.67464660644531	-17.185386962890625	"[9.94536215e-02 9.95890613e-02 9.97611247e-02 9.97721367e-02
 9.98367058e-02 9.98362806e-02 9.99769790e-02 9.99008259e-02
 1.00051343e-01 9.99384089e-02 1.00036017e-01 1.00060212e-01
 1.00259545e-01 1.00572071e-01 1.00504249e-01 1.01264397e-01
 1.00993410e-01 1.00416267e-01 9.93982483e-02 9.81042882e-02
 9.67839720e-02 9.54920339e-02 9.30885906e-02 9.00683264e-02
 8.56297772e-02 8.09606089e-02 7.22759981e-02 6.10199592e-02
 4.65955369e-02 3.18632780e-02 1.74918659e-02 7.00161458e-03
 1.96359878e-03 2.73771489e-04 6.95128172e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.3346810131645323	0.9433450059161614	IWAE	2	"[[0.43735597 0.52367085 0.73540604 0.44367972 0.45837352 0.32798076]
 [0.44729507 0.611145   0.92987543 0.5031857  0.60310185 0.35540748]
 [0.570042   0.5987296  0.7622217  0.36851043 0.609816   0.388189  ]
 ...
 [0.51633114 0.6520731  0.7165956  0.4132284  0.7598457  0.43934017]
 [0.5339168  0.66929984 0.65855086 0.36668718 0.6103641  0.39736006]
 [0.46970785 0.49327934 0.8234772  0.34946746 0.5640432  0.30517524]]"
17	-16.49344421386719	-17.18767272949219	"[1.06033216e-01 1.05891161e-01 1.05865631e-01 1.05932762e-01
 1.05265603e-01 1.05056427e-01 1.05674439e-01 1.05895556e-01
 1.05804834e-01 1.05282884e-01 1.05489933e-01 1.05793997e-01
 1.06178329e-01 1.05815950e-01 1.06246635e-01 1.06646861e-01
 1.05738133e-01 1.05141150e-01 1.04951809e-01 1.04300220e-01
 1.02159195e-01 1.00467438e-01 9.88346036e-02 9.55738983e-02
 8.97336315e-02 8.11748781e-02 7.47205478e-02 6.32704380e-02
 4.77852347e-02 3.24457668e-02 1.78175117e-02 7.43126614e-03
 2.52637315e-03 2.37423087e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4919234003270287	1.0313247131832841	Forward KL	2	"[[0.29738507 0.65941924 0.47298387 0.2727207  0.45362926 0.31943566]
 [0.3006407  0.6905813  0.575601   0.28186512 0.4497386  0.26449534]
 [0.3614423  0.60246205 0.5800444  0.31120077 0.4315076  0.2986405 ]
 ...
 [0.38743547 0.940784   0.58902633 0.3366388  0.5049494  0.39610863]
 [0.42334217 0.73424625 0.70875597 0.38352543 0.46770963 0.311527  ]
 [0.3575137  0.76477766 0.4936954  0.27765214 0.51055944 0.3001068 ]]"
18	-16.575436401367188	-17.182968139648438	"[9.79076200e-02 9.80917378e-02 9.81162364e-02 9.81563997e-02
 9.81364658e-02 9.86929903e-02 9.84972924e-02 9.86270220e-02
 9.88004135e-02 9.88422540e-02 9.88788901e-02 9.86264347e-02
 9.86231769e-02 9.86583472e-02 9.87511999e-02 9.87206653e-02
 9.77809578e-02 9.83737962e-02 9.79868598e-02 9.76669674e-02
 9.61190943e-02 9.37671805e-02 9.08702760e-02 8.90435182e-02
 8.56196728e-02 7.99740252e-02 7.12485323e-02 5.81436679e-02
 4.58652355e-02 3.10576229e-02 1.77337930e-02 7.70686632e-03
 1.93592126e-03 1.60896602e-04 6.91049639e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.19424805777546644	0.9464849388684919	$\chi$	2	"[[0.61157006 0.8298851  0.656415   0.5654279  0.6762122  0.53136957]
 [0.59307736 0.6591552  0.7197263  0.39580148 0.6732239  0.6249908 ]
 [0.5682067  0.7457436  0.84334743 0.46075046 0.5890689  0.6889908 ]
 ...
 [0.62265635 1.0384568  0.7054213  0.5210947  0.49168867 0.55753005]
 [0.50263447 1.0032563  0.9736328  0.37698597 0.5395617  0.5762627 ]
 [0.835539   0.63735014 0.6541821  0.35938185 0.54954416 0.48354518]]"
19	-16.498004760742187	-17.186851806640625	"[9.75965617e-02 9.74225306e-02 9.74268885e-02 9.73885760e-02
 9.71275590e-02 9.70239977e-02 9.67219629e-02 9.67621587e-02
 9.68265050e-02 9.68244195e-02 9.73334645e-02 9.74549288e-02
 9.71460792e-02 9.72161652e-02 9.72309478e-02 9.72162497e-02
 9.72613761e-02 9.74643627e-02 9.68813865e-02 9.53192010e-02
 9.57734979e-02 9.53536886e-02 9.23439715e-02 8.78821611e-02
 8.40496263e-02 7.83107620e-02 6.96622758e-02 5.87802156e-02
 4.63800518e-02 2.98743496e-02 1.73540471e-02 8.75142817e-03
 2.39468225e-03 1.02450157e-03 3.75181271e-05 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.20947328108968552	0.9555896408947564	$\chi$ (St)	2	"[[0.40008718 0.94101495 0.94797486 0.7854583  0.8533205  0.5007688 ]
 [0.59171546 1.0747089  1.0163993  0.4720278  0.61318135 0.42103586]
 [0.60211927 0.70215607 0.8384731  0.49840468 0.5335986  0.5210845 ]
 ...
 [0.45958298 1.0361469  0.8780751  0.80337936 0.7075201  0.47946233]
 [0.5901815  0.89858973 0.8281792  0.5921519  0.39888555 0.37522465]
 [0.52850544 0.94434005 0.7283658  0.5463113  0.72749805 0.72545695]]"
20	-16.559798583984374	-17.186138305664063	"[9.79202133e-02 9.80199000e-02 9.80642726e-02 9.81225068e-02
 9.80068508e-02 9.81163466e-02 9.79865705e-02 9.80079916e-02
 9.79884971e-02 9.80512517e-02 9.80337634e-02 9.81737212e-02
 9.82758446e-02 9.80992853e-02 9.81969076e-02 9.81355055e-02
 9.77628525e-02 9.77292092e-02 9.73211019e-02 9.70756806e-02
 9.61504922e-02 9.47580747e-02 9.25059182e-02 8.93509452e-02
 8.52918734e-02 7.95364273e-02 6.99326779e-02 5.87355852e-02
 4.56105971e-02 3.09807975e-02 1.67658091e-02 7.41811552e-03
 2.63190192e-03 2.79292778e-04 1.00876743e-05 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.31876943114186235	0.0	MsbVAEB	2	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
