	CUBO	IWELBO	MAE	PSIS	a2_norm	encoder_type	eval_encoder_name	experiment
64	-15.042208862304687	-16.97507995605469	"[7.90329823e-02 7.89200471e-02 7.89134401e-02 7.87754710e-02
 7.87375052e-02 7.88666359e-02 7.88216050e-02 7.88260491e-02
 7.87084291e-02 7.84309701e-02 7.74982503e-02 7.82172539e-02
 7.74893148e-02 7.68843125e-02 7.71353004e-02 7.59719896e-02
 7.64212631e-02 7.65422328e-02 7.43587571e-02 7.22026763e-02
 7.04704494e-02 6.71308830e-02 6.78803978e-02 6.64224938e-02
 6.42377683e-02 5.82451112e-02 5.69149429e-02 4.60050325e-02
 4.13330380e-02 2.91644169e-02 1.95333906e-02 1.13900757e-02
 2.60149223e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7700334650638927	3.9145951414995284	['ELBO']	VAE	4
65	-15.724481811523438	-16.923279418945313	"[4.89853849e-02 4.88420684e-02 4.94231660e-02 4.92375839e-02
 4.93234057e-02 4.93556205e-02 4.87043689e-02 4.85924179e-02
 4.85014395e-02 4.87402753e-02 4.83400788e-02 4.85416139e-02
 4.86976771e-02 4.83310118e-02 4.85383320e-02 4.92793315e-02
 4.91028815e-02 4.78235998e-02 4.76396292e-02 4.89711215e-02
 4.81569408e-02 4.63146928e-02 4.58913066e-02 4.63715623e-02
 4.48748920e-02 4.24925812e-02 3.83089398e-02 3.06285417e-02
 2.23334955e-02 1.62532483e-02 1.28872004e-02 8.13899773e-03
 5.38875088e-03 2.59437899e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49784747545962377	1.2209779289037084	['IWELBO']	IWAE	4
66	-15.377828979492188	-16.934418334960938	"[6.79257049e-02 6.81254127e-02 6.80792946e-02 6.82514399e-02
 6.87286756e-02 6.78709484e-02 6.77619964e-02 6.75626919e-02
 6.72358964e-02 6.68473860e-02 6.65602016e-02 6.62271804e-02
 6.52638695e-02 6.56935551e-02 6.58216934e-02 6.57212664e-02
 6.66388627e-02 6.69166443e-02 6.73806981e-02 6.55173693e-02
 6.45043830e-02 6.25604876e-02 6.25243679e-02 6.36094405e-02
 5.78391026e-02 5.17100675e-02 4.27585567e-02 3.82256551e-02
 3.02502013e-02 2.45828672e-02 1.50806050e-02 6.97530714e-03
 1.78458268e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6621911424739211	2.4152831042854253	['REVKL']	Forward KL	4
67	-15.78439697265625	-16.914989013671875	"[4.45808094e-02 4.45693365e-02 4.44596004e-02 4.42574555e-02
 4.44409248e-02 4.45876865e-02 4.49271759e-02 4.45884099e-02
 4.48160887e-02 4.48969309e-02 4.50265802e-02 4.45379814e-02
 4.33196640e-02 4.40684462e-02 4.45499162e-02 4.33721389e-02
 4.34238506e-02 4.38860455e-02 4.35944230e-02 4.62245811e-02
 4.56187378e-02 4.45341947e-02 4.26411400e-02 4.28682180e-02
 3.93932723e-02 3.75233197e-02 3.41111893e-02 3.08776207e-02
 2.58489117e-02 1.95848270e-02 1.10917977e-02 7.10599856e-03
 1.49110419e-03 2.07145823e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4471979010145226	1.0258401867269344	['CUBO']	$\chi$	4
68	-15.830269775390626	-16.911282958984376	"[4.81229265e-02 4.82837291e-02 4.84267704e-02 4.85348145e-02
 4.85151908e-02 4.86556031e-02 4.90615842e-02 4.96930969e-02
 4.97263514e-02 4.97676269e-02 4.93308386e-02 4.99149072e-02
 4.99396565e-02 5.01848437e-02 4.92956632e-02 4.95701301e-02
 5.06193691e-02 5.04256326e-02 4.78358605e-02 4.77483453e-02
 4.89585027e-02 4.87466687e-02 4.77619180e-02 4.41709591e-02
 3.98183324e-02 3.65503390e-02 3.26055566e-02 2.89920047e-02
 2.46434551e-02 1.99705856e-02 1.44414307e-02 5.62520698e-03
 1.54280072e-03 3.54524116e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.41085784101269873	1.0192568750558588	['CUBO']	$\chi$ (St)	4
69	-15.702091064453125	-16.91597839355469	"[3.70726852e-02 3.66036308e-02 3.65481077e-02 3.66908606e-02
 3.65813511e-02 3.67617694e-02 3.67761581e-02 3.66656937e-02
 3.63950401e-02 3.60712384e-02 3.64518656e-02 3.61812136e-02
 3.59546135e-02 3.60260037e-02 3.63771002e-02 3.56636406e-02
 3.53494046e-02 3.57730217e-02 3.48484375e-02 3.43430376e-02
 3.46551842e-02 3.42110124e-02 3.52422528e-02 3.40089674e-02
 3.20431347e-02 2.91521420e-02 2.64943543e-02 2.20943664e-02
 1.86228485e-02 1.48790978e-02 1.00581141e-02 6.54038603e-03
 2.00752073e-03 4.08074933e-04 6.81624880e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4939037055145834	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	4
70	-15.3002587890625	-16.946823120117188	"[4.41444142e-02 4.43348777e-02 4.44075146e-02 4.42499250e-02
 4.43182080e-02 4.46759375e-02 4.48046287e-02 4.46586250e-02
 4.51178474e-02 4.51584962e-02 4.51643267e-02 4.50778963e-02
 4.50068497e-02 4.49798966e-02 4.56847972e-02 4.57758432e-02
 4.42792834e-02 4.54266956e-02 4.56849048e-02 4.56373726e-02
 4.67895853e-02 4.79320659e-02 4.74726796e-02 4.62426747e-02
 4.43423751e-02 4.30647952e-02 4.11489104e-02 3.49306537e-02
 3.23778083e-02 2.39188779e-02 1.83300842e-02 9.12987010e-03
 3.03405540e-03 2.49322354e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6748905062735615	2.4404076694040673	train	train	0
71	-15.043032836914062	-17.019694213867187	"[7.69742792e-02 7.76166749e-02 7.75720688e-02 7.74712695e-02
 7.75185526e-02 7.76039291e-02 7.66866173e-02 7.65989050e-02
 7.68978546e-02 7.70283696e-02 7.58159963e-02 7.48852764e-02
 7.51079163e-02 7.50435404e-02 7.49380389e-02 7.56570821e-02
 7.58706538e-02 7.41768117e-02 7.48740985e-02 7.41842785e-02
 7.19854327e-02 7.10201384e-02 7.12171358e-02 7.15493352e-02
 7.07180231e-02 6.24515711e-02 5.13095204e-02 4.58047372e-02
 4.12080444e-02 3.50303412e-02 2.18528297e-02 8.34928407e-03
 1.92361576e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7814259492168245	4.199261373392586	['ELBO']	VAE	0
72	-15.740498046875	-16.907442016601564	"[5.14652639e-02 5.16851757e-02 5.19265099e-02 5.19066635e-02
 5.19028940e-02 5.14741528e-02 5.13021038e-02 5.08591043e-02
 5.09096508e-02 5.12871406e-02 5.09384496e-02 5.11800872e-02
 5.16350283e-02 5.18180756e-02 5.19765112e-02 5.29891800e-02
 5.24288933e-02 5.25893324e-02 5.22024210e-02 5.25805652e-02
 5.33356864e-02 5.53398299e-02 5.31559112e-02 5.11624877e-02
 5.00996086e-02 4.47589140e-02 3.97427909e-02 3.16504364e-02
 2.53512302e-02 1.79428750e-02 1.21494732e-02 7.32582448e-03
 2.60715456e-03 2.57827639e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5194189228618626	1.1922515906571922	['IWELBO']	IWAE	0
73	-15.338388671875	-16.924630126953126	"[5.45826617e-02 5.46331869e-02 5.48738029e-02 5.48944060e-02
 5.49169750e-02 5.52225671e-02 5.56630528e-02 5.53106682e-02
 5.57905190e-02 5.52369882e-02 5.55450612e-02 5.47180062e-02
 5.45708515e-02 5.56233718e-02 5.55473499e-02 5.62725692e-02
 5.78289108e-02 5.65541469e-02 5.48202263e-02 5.31524736e-02
 5.01678665e-02 4.69253352e-02 4.64330473e-02 4.34842205e-02
 4.47850948e-02 4.34751180e-02 3.92204649e-02 3.75340828e-02
 3.04241116e-02 2.59312294e-02 1.81385383e-02 8.78931851e-03
 3.18093293e-03 2.58828401e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6556607330239674	2.2592738083118507	['REVKL']	Forward KL	0
74	-15.788779907226562	-16.91552001953125	"[4.50347016e-02 4.51558549e-02 4.50434991e-02 4.54538986e-02
 4.53472510e-02 4.51098393e-02 4.54306986e-02 4.57209167e-02
 4.52845347e-02 4.53299680e-02 4.53188534e-02 4.54367318e-02
 4.53893231e-02 4.42865420e-02 4.35252876e-02 4.44938644e-02
 4.52234503e-02 4.56422934e-02 4.47423801e-02 4.53477930e-02
 4.72492376e-02 4.69019698e-02 4.60498941e-02 4.60366919e-02
 4.34227723e-02 3.70780845e-02 3.40586094e-02 2.92229965e-02
 2.43992971e-02 1.97633010e-02 1.37453967e-02 8.06483321e-03
 3.21094377e-03 1.24678327e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4879496682933093	1.1897296676564835	['CUBO']	$\chi$	0
75	-15.721109619140625	-16.91273010253906	"[4.48888570e-02 4.49127026e-02 4.50494261e-02 4.53095817e-02
 4.56422009e-02 4.55822962e-02 4.61154095e-02 4.64549749e-02
 4.63651051e-02 4.66346905e-02 4.63879135e-02 4.55874130e-02
 4.62168484e-02 4.67774814e-02 4.66482673e-02 4.66420455e-02
 4.62266331e-02 4.66494159e-02 4.77509537e-02 4.72579534e-02
 4.94382735e-02 4.89717584e-02 4.67270864e-02 4.54601290e-02
 4.64831205e-02 4.40123503e-02 4.50848083e-02 3.68941103e-02
 3.17224392e-02 2.44110870e-02 1.43236399e-02 7.12264899e-03
 3.66707219e-03 2.03858911e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4702450297555715	1.2205977378962993	['CUBO']	$\chi$ (St)	0
76	-15.653993530273437	-16.905661010742186	"[3.40771547e-02 3.40916071e-02 3.36903510e-02 3.35652267e-02
 3.37416674e-02 3.34043220e-02 3.39083176e-02 3.39836870e-02
 3.41734880e-02 3.33796716e-02 3.39696337e-02 3.38144657e-02
 3.39445209e-02 3.47754795e-02 3.46445330e-02 3.49936500e-02
 3.49000495e-02 3.51971678e-02 3.41043646e-02 3.38829536e-02
 3.41159580e-02 3.40975481e-02 3.47363265e-02 3.42780876e-02
 3.14263878e-02 2.96958692e-02 2.49116756e-02 2.01737527e-02
 1.72623674e-02 1.40196534e-02 9.32143257e-03 5.39231939e-03
 1.57860781e-03 1.87210738e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5123122958485613	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	0
77	-15.595830688476562	-16.924437866210937	"[5.14385252e-02 5.15142477e-02 5.14684897e-02 5.15771607e-02
 5.15997862e-02 5.16134224e-02 5.14459994e-02 5.12223220e-02
 5.14135434e-02 5.11168157e-02 5.11316935e-02 5.09535082e-02
 5.09791134e-02 5.16252850e-02 5.19248727e-02 5.20087089e-02
 5.15786523e-02 5.17597011e-02 5.13433419e-02 5.05402489e-02
 4.94644494e-02 4.59394431e-02 4.53704836e-02 4.39790212e-02
 3.98795241e-02 3.53138701e-02 3.33438436e-02 2.99202213e-02
 2.08033564e-02 1.48469597e-02 9.56954624e-03 5.96372449e-03
 1.19149716e-03 2.30885743e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6136988445234406	1.7834356467505506	train	train	1
78	-15.161240234375	-16.96112243652344	"[8.38153344e-02 8.38143776e-02 8.37518426e-02 8.38276288e-02
 8.41550385e-02 8.43416354e-02 8.46949143e-02 8.45734649e-02
 8.47680599e-02 8.47516864e-02 8.44605119e-02 8.30462726e-02
 8.24063556e-02 8.23753341e-02 8.20503475e-02 8.21951142e-02
 7.78954446e-02 7.50625482e-02 7.09163031e-02 7.08398252e-02
 7.17151755e-02 7.07628798e-02 6.88056085e-02 6.51327307e-02
 6.23738878e-02 5.82900078e-02 5.34460641e-02 4.38479868e-02
 3.49336250e-02 3.10079890e-02 1.93434078e-02 8.37834637e-03
 2.54649264e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7313065752016188	3.043580114603637	['ELBO']	VAE	1
79	-15.826914672851563	-16.921802978515625	"[5.26120895e-02 5.27322249e-02 5.28559717e-02 5.26512117e-02
 5.26354929e-02 5.24286891e-02 5.25205950e-02 5.32615965e-02
 5.41086556e-02 5.48980188e-02 5.44527729e-02 5.54682479e-02
 5.46856072e-02 5.54900741e-02 5.69403502e-02 5.74241985e-02
 5.63754113e-02 5.62403801e-02 5.70661969e-02 5.67782790e-02
 5.68303238e-02 5.57323113e-02 5.68755731e-02 5.83567212e-02
 5.01511454e-02 4.56650760e-02 3.92069691e-02 3.52224270e-02
 2.80546872e-02 1.96506131e-02 1.46097985e-02 8.40552652e-03
 4.19997678e-03 2.55930125e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.510068577275081	1.2199829163342435	['IWELBO']	IWAE	1
80	-15.418998413085937	-16.93318115234375	"[5.70479547e-02 5.71986329e-02 5.73200308e-02 5.73279381e-02
 5.75466679e-02 5.74412584e-02 5.72136996e-02 5.71174953e-02
 5.75768967e-02 5.84591865e-02 5.81518490e-02 5.81513281e-02
 5.82260324e-02 5.92166587e-02 5.69183803e-02 5.70295254e-02
 5.62685455e-02 5.54671432e-02 5.40956310e-02 5.54774768e-02
 5.74651277e-02 5.75957118e-02 5.16463493e-02 5.14528361e-02
 4.80410458e-02 4.20477836e-02 4.00793212e-02 3.64032136e-02
 3.12668017e-02 2.33108184e-02 1.73953003e-02 9.57412788e-03
 1.74746615e-03 2.58842387e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6395033886166699	2.0147041881296484	['REVKL']	Forward KL	1
81	-16.003181762695313	-16.915966186523438	"[4.57841215e-02 4.56913881e-02 4.59978646e-02 4.61034111e-02
 4.62341212e-02 4.65481186e-02 4.66254400e-02 4.65002498e-02
 4.64278585e-02 4.61791464e-02 4.61749142e-02 4.62201757e-02
 4.64734009e-02 4.68967254e-02 4.73250684e-02 4.85981233e-02
 5.07990126e-02 5.05923673e-02 5.08191054e-02 5.11449076e-02
 5.09219920e-02 5.05196679e-02 5.11482616e-02 4.91602657e-02
 4.74715293e-02 4.16478911e-02 3.52620164e-02 2.88814491e-02
 2.07026737e-02 1.50511767e-02 1.17551643e-02 5.42920948e-03
 2.46670095e-03 2.54487689e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.36934667768332724	0.9468454158122899	['CUBO']	$\chi$	1
82	-15.8490478515625	-16.917755737304688	"[5.54110133e-02 5.55288041e-02 5.57712678e-02 5.57279949e-02
 5.59430022e-02 5.60579168e-02 5.59120832e-02 5.63660884e-02
 5.60877389e-02 5.62247171e-02 5.62838652e-02 5.72451497e-02
 5.74715571e-02 5.71053807e-02 5.83861260e-02 5.79910739e-02
 5.76014197e-02 5.87176234e-02 5.91086344e-02 5.84833245e-02
 5.67143654e-02 5.51257726e-02 5.32565744e-02 5.15242285e-02
 5.03287788e-02 4.27282272e-02 3.60931920e-02 3.43031916e-02
 2.99676520e-02 2.60296770e-02 1.90520275e-02 1.50093573e-02
 6.66934548e-03 2.55090891e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4257482419052854	1.1113080022252029	['CUBO']	$\chi$ (St)	1
83	-15.788818359375	-16.91911193847656	"[3.74034581e-02 3.72701111e-02 3.72351018e-02 3.71929447e-02
 3.71928726e-02 3.73071859e-02 3.69110227e-02 3.72164407e-02
 3.73620343e-02 3.77693520e-02 3.82569108e-02 3.84286307e-02
 3.82109363e-02 3.84171091e-02 3.88732232e-02 3.91001678e-02
 3.88297434e-02 3.98347973e-02 3.94144411e-02 3.93857708e-02
 3.94084771e-02 4.12005161e-02 4.00419554e-02 3.93400704e-02
 3.89519428e-02 3.61294602e-02 3.18382493e-02 2.65656760e-02
 2.24366588e-02 1.51481977e-02 9.14020456e-03 3.22079445e-03
 1.01270624e-03 1.95792990e-04 6.84038868e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.48235091057990637	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	1
84	-15.23794677734375	-16.942802124023437	"[4.52371905e-02 4.51826196e-02 4.50359497e-02 4.51965197e-02
 4.50704531e-02 4.60141298e-02 4.62826149e-02 4.64872630e-02
 4.69254986e-02 4.69336204e-02 4.69301750e-02 4.60328205e-02
 4.63016276e-02 4.58442239e-02 4.50591754e-02 4.44898921e-02
 4.59769586e-02 4.62189469e-02 4.63904782e-02 4.44895806e-02
 4.33062296e-02 4.11411053e-02 4.05734584e-02 3.69426005e-02
 3.42076588e-02 3.03878189e-02 2.83718399e-02 2.47974937e-02
 1.88686793e-02 1.56188820e-02 1.11794470e-02 5.74051939e-03
 2.55304615e-03 2.03548073e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.689182104522471	2.427671888289961	train	train	2
85	-14.911014404296875	-16.968502807617188	"[7.81230539e-02 7.82643876e-02 7.85013356e-02 7.85342554e-02
 7.86282093e-02 7.92810904e-02 7.95341361e-02 8.01938172e-02
 8.06372144e-02 8.10304524e-02 8.01310790e-02 7.83825339e-02
 7.75537471e-02 7.77874369e-02 7.88689585e-02 8.19011666e-02
 8.34156798e-02 8.23817177e-02 7.87849379e-02 7.79577758e-02
 7.83544452e-02 7.77655544e-02 7.52227159e-02 7.56554291e-02
 7.29177846e-02 6.45172325e-02 5.47408966e-02 4.89014614e-02
 3.60994167e-02 2.63915357e-02 1.90285559e-02 9.44681954e-03
 2.23938388e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7792259347385355	4.3644146193395095	['ELBO']	VAE	2
86	-15.69334716796875	-16.915494995117186	"[5.20301145e-02 5.24566339e-02 5.25413099e-02 5.29134310e-02
 5.26573064e-02 5.26142746e-02 5.26847743e-02 5.26373376e-02
 5.26604128e-02 5.32254784e-02 5.30729023e-02 5.27549678e-02
 5.27111428e-02 4.84815192e-02 4.85601725e-02 4.81135704e-02
 4.84033021e-02 4.74001540e-02 4.60025050e-02 4.60760493e-02
 4.62341430e-02 4.65982778e-02 4.53567756e-02 4.35042869e-02
 4.33799499e-02 4.18663957e-02 3.81703518e-02 3.28432658e-02
 2.43403292e-02 1.70154427e-02 1.15675524e-02 7.03037282e-03
 1.78485299e-03 2.58822440e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5347933797828953	1.4691072688948439	['IWELBO']	IWAE	2
87	-15.286760864257813	-16.942091674804686	"[7.34860740e-02 7.33278034e-02 7.31870802e-02 7.32197739e-02
 7.23793581e-02 7.21210130e-02 7.11828951e-02 7.14113669e-02
 7.11471709e-02 7.04860936e-02 6.99044926e-02 7.06110378e-02
 7.15848363e-02 7.11105078e-02 7.14340325e-02 7.18078895e-02
 6.99263107e-02 7.02601596e-02 7.33517435e-02 7.31426808e-02
 7.10722648e-02 7.03411798e-02 7.10262693e-02 6.83408550e-02
 6.59742834e-02 5.91066683e-02 4.77178355e-02 3.78672903e-02
 3.32082830e-02 2.22635377e-02 1.47371166e-02 6.89653422e-03
 2.91930628e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6574465613234204	2.511501043137107	['REVKL']	Forward KL	2
88	-15.756200561523437	-16.902960205078124	"[4.27986180e-02 4.27086474e-02 4.28094071e-02 4.30413927e-02
 4.30533399e-02 4.31419551e-02 4.30897653e-02 4.29908859e-02
 4.34400835e-02 4.36207086e-02 4.31343225e-02 4.29269158e-02
 4.20417793e-02 4.16217068e-02 4.10752035e-02 4.10296548e-02
 4.06648234e-02 4.21744840e-02 4.55122286e-02 4.27575893e-02
 4.40753673e-02 4.00617327e-02 3.99736364e-02 3.80779098e-02
 3.86797708e-02 3.87357118e-02 3.45510707e-02 3.09283023e-02
 2.68366499e-02 2.08139741e-02 1.45035745e-02 5.13165497e-03
 1.49999146e-03 2.59761004e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49011645424726835	1.242282395299579	['CUBO']	$\chi$	2
89	-15.747910766601562	-16.908969116210937	"[4.18750828e-02 4.21425106e-02 4.19437394e-02 4.19760027e-02
 4.17856164e-02 4.29244889e-02 4.29177872e-02 4.29702589e-02
 4.27304587e-02 4.39483243e-02 4.49025057e-02 4.51671220e-02
 4.43330086e-02 4.42779950e-02 4.52541091e-02 4.51915181e-02
 4.44169104e-02 4.31128021e-02 4.62198612e-02 4.51655651e-02
 4.44370103e-02 4.42284007e-02 4.29642707e-02 4.35181943e-02
 4.26344641e-02 4.12435516e-02 3.70940632e-02 3.46079707e-02
 2.57333175e-02 1.63335325e-02 1.20654638e-02 7.20316658e-03
 5.01080046e-03 2.58800386e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.46823002609069303	1.2847940211245605	['CUBO']	$\chi$ (St)	2
90	-15.706497802734376	-16.904342041015624	"[2.98468813e-02 2.97584249e-02 3.00005098e-02 3.02939057e-02
 3.03020862e-02 3.04715177e-02 3.07367876e-02 3.05075258e-02
 3.03469044e-02 3.04236656e-02 3.06839916e-02 3.11527328e-02
 3.11789166e-02 3.22690149e-02 3.19981775e-02 3.19447495e-02
 3.22261164e-02 3.29391379e-02 3.17108826e-02 3.02017543e-02
 2.92530822e-02 2.89480875e-02 2.81789714e-02 2.71668134e-02
 2.59218541e-02 2.41093584e-02 2.03875010e-02 1.78733186e-02
 1.48105770e-02 1.23845243e-02 9.72390899e-03 4.70677171e-03
 1.40435267e-03 4.15846437e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4935561619775811	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	2
91	-15.527696533203125	-16.95604248046875	"[4.87390371e-02 4.89939001e-02 4.89633460e-02 4.89719536e-02
 4.88400835e-02 4.99384109e-02 4.98261173e-02 4.95430988e-02
 4.98635170e-02 5.02187433e-02 5.01826657e-02 5.03195313e-02
 5.04380828e-02 5.07067373e-02 5.04377071e-02 5.03720269e-02
 5.14629698e-02 5.14941231e-02 5.13525950e-02 5.13075858e-02
 5.31738150e-02 5.17935294e-02 5.05520943e-02 4.81720737e-02
 4.83666174e-02 4.34536468e-02 3.80938024e-02 3.24554809e-02
 2.61881558e-02 1.91375798e-02 1.26498089e-02 6.32670455e-03
 1.72896702e-03 1.26766763e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6511704925136983	2.1608977454504608	train	train	3
92	-15.173607788085938	-16.99034606933594	"[8.07561402e-02 8.15840421e-02 8.16280311e-02 8.18144327e-02
 8.18467939e-02 8.10914043e-02 8.11278345e-02 8.12703512e-02
 8.12548425e-02 8.08572555e-02 8.02891476e-02 7.93379487e-02
 7.97538198e-02 8.01436605e-02 8.03663189e-02 8.06532268e-02
 8.08346368e-02 8.18653227e-02 8.60328240e-02 8.49300043e-02
 8.52807299e-02 8.09557517e-02 7.25955138e-02 7.00609763e-02
 6.34918694e-02 5.84330825e-02 5.01443304e-02 4.50594593e-02
 3.59284127e-02 2.81703029e-02 1.99007687e-02 9.83012267e-03
 2.58036864e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7469412992199708	3.759946487135047	['ELBO']	VAE	3
93	-15.872355346679688	-16.930509643554686	"[5.05795738e-02 5.05443126e-02 5.06745887e-02 5.04083972e-02
 5.06276372e-02 5.07096687e-02 5.02530402e-02 5.01602158e-02
 5.03760052e-02 4.98418969e-02 5.12773773e-02 5.12721830e-02
 5.03341471e-02 5.03447971e-02 5.10099729e-02 5.09018520e-02
 5.18845051e-02 5.08880759e-02 5.22620346e-02 5.10180280e-02
 4.99106516e-02 4.73493159e-02 4.46279368e-02 4.45192328e-02
 4.22812786e-02 4.14640570e-02 3.82611071e-02 3.04310287e-02
 2.53537309e-02 1.77907568e-02 1.42536471e-02 8.26719515e-03
 4.59951074e-03 1.42028234e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4890706455035995	1.1384732531473698	['IWELBO']	IWAE	3
94	-15.385142211914063	-16.947352294921874	"[7.13324210e-02 7.12821370e-02 7.15129709e-02 7.20954479e-02
 7.23414372e-02 7.22105953e-02 7.18620610e-02 7.21892460e-02
 7.21463414e-02 7.20175164e-02 7.19172710e-02 7.26907304e-02
 7.29777811e-02 7.22062163e-02 7.22000563e-02 7.26492553e-02
 7.40679751e-02 7.10383211e-02 7.00954611e-02 7.09797515e-02
 6.73522477e-02 7.03541025e-02 6.65778519e-02 5.79330572e-02
 5.48401497e-02 4.99913804e-02 4.09778047e-02 3.48850380e-02
 2.41982050e-02 1.72902863e-02 1.12127407e-02 5.39184337e-03
 1.44369243e-03 1.02174795e-04 8.87579020e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6608945552410032	1.7938435994308868	['REVKL']	Forward KL	3
95	-15.86305419921875	-16.92303283691406	"[4.89450292e-02 4.88551919e-02 4.87921380e-02 4.88254845e-02
 4.88087027e-02 4.91468940e-02 4.88944721e-02 4.84579024e-02
 4.83633128e-02 4.86064889e-02 4.92151590e-02 4.94670101e-02
 5.04502089e-02 4.99523450e-02 4.98408159e-02 4.92324000e-02
 4.75124228e-02 4.63231965e-02 4.66699525e-02 4.79602148e-02
 4.59877819e-02 4.50462057e-02 4.44356784e-02 4.28637023e-02
 3.96389830e-02 3.79546578e-02 3.43590341e-02 2.96652190e-02
 2.45265841e-02 1.64164766e-02 1.23182625e-02 7.13847924e-03
 2.41246283e-03 2.56010501e-04 1.28462358e-05 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.44740802429850324	0.956251527405812	['CUBO']	$\chi$	3
