	CUBO	IWELBO	MAE	PSIS	a2_norm	eval_encoder_name	experiment	v
89	-15.676692504882812	-16.925979614257812	"[4.56276386e-02 4.56345324e-02 4.57676168e-02 4.59528781e-02
 4.57080330e-02 4.53645730e-02 4.53714710e-02 4.53019819e-02
 4.48070112e-02 4.53554204e-02 4.44361025e-02 4.52587926e-02
 4.54597285e-02 4.57015994e-02 4.46581460e-02 4.57344490e-02
 4.50792326e-02 4.41181363e-02 4.44092195e-02 4.42684333e-02
 4.55479629e-02 4.54709358e-02 4.34645148e-02 4.50416096e-02
 4.35558680e-02 4.16719968e-02 3.71395455e-02 3.46849104e-02
 2.56453300e-02 1.68869836e-02 1.35484284e-02 6.33438785e-03
 1.86585407e-03 2.02819704e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49247702683668765	1.4950919726343992	$\chi$ (St)	2	"[[0.25954825 0.5508518  0.44580698 0.18549472 0.35009122 0.14290406]
 [0.18917926 0.752935   0.5565779  0.19913769 0.46420705 0.1702266 ]
 [0.28718928 0.720736   0.7454706  0.24536689 0.5294768  0.24077667]
 ...
 [0.28963748 0.4949972  0.4140545  0.1796408  0.42857862 0.23327138]
 [0.24405849 0.6927024  0.71047986 0.17709476 0.43632945 0.16194057]
 [0.21567354 0.55501765 0.8411877  0.19211236 0.5509972  0.12210799]]"
90	-15.705060424804687	-16.91838684082031	"[3.24377483e-02 3.24483318e-02 3.23119594e-02 3.25138502e-02
 3.26882064e-02 3.26648769e-02 3.28139735e-02 3.28411774e-02
 3.26742498e-02 3.24181954e-02 3.30800351e-02 3.33136398e-02
 3.32999516e-02 3.35171598e-02 3.29513777e-02 3.28629384e-02
 3.29900404e-02 3.35631004e-02 3.38533480e-02 3.36942610e-02
 3.38178797e-02 3.37339795e-02 3.39055125e-02 3.43681802e-02
 3.32256481e-02 3.27308230e-02 2.86645690e-02 2.50296691e-02
 1.94355882e-02 1.36047068e-02 8.68207235e-03 4.73299284e-03
 1.28891315e-03 1.36031806e-04 9.72533662e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5253738447839452	0.0	MsbVAEB	2	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
91	-15.117363891601563	-16.959512329101564	"[5.96778439e-02 5.98438564e-02 5.98182432e-02 5.96796728e-02
 5.97083516e-02 5.95889594e-02 5.94997044e-02 5.97875305e-02
 5.96947507e-02 5.87894025e-02 5.84435647e-02 5.89660284e-02
 5.77476870e-02 5.74238409e-02 5.69863370e-02 5.65397069e-02
 5.48411075e-02 5.50504847e-02 5.50146893e-02 5.43019763e-02
 5.38919912e-02 5.38599515e-02 5.27675788e-02 5.03744424e-02
 4.53160747e-02 4.28128798e-02 3.34811294e-02 3.06736098e-02
 2.70217017e-02 2.21068011e-02 1.50057250e-02 4.52963194e-03
 9.25456182e-04 2.28578825e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7228475766458586	2.982760645479674	train	3	"[[0.20749187 0.50006014 0.40309906 0.12378302 0.23006053 0.19564933]
 [0.15243745 0.69383186 0.21433434 0.08108604 0.2034193  0.19952124]
 [0.18665457 0.555308   0.25956574 0.08725312 0.21915615 0.18951634]
 ...
 [0.2054662  0.5066301  0.28737697 0.12482435 0.20552348 0.15447338]
 [0.21128301 0.492838   0.27805457 0.09216386 0.23630032 0.20721784]
 [0.1420136  0.664394   0.30875188 0.11861327 0.14947346 0.2166011 ]]"
92	-14.975785522460937	-16.992640991210937	"[7.15912654e-02 7.19552773e-02 7.22653647e-02 7.20059080e-02
 7.21566554e-02 7.15770975e-02 7.21416886e-02 7.24435165e-02
 7.35424070e-02 7.38663587e-02 7.37639644e-02 7.31161636e-02
 7.42237748e-02 7.43606910e-02 7.35524601e-02 7.29444794e-02
 7.30801923e-02 7.27185666e-02 6.89437566e-02 6.71402297e-02
 6.62152280e-02 6.69944913e-02 6.89223772e-02 6.23437886e-02
 5.76337150e-02 5.37804146e-02 5.12998831e-02 4.11525149e-02
 3.39868595e-02 2.65051321e-02 2.06841130e-02 1.00975537e-02
 1.93325860e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7436943657569286	3.9587610325305125	VAE	3	"[[0.11141931 0.44926268 0.27914473 0.05260486 0.16710143 0.12151941]
 [0.10270672 0.40863708 0.21570413 0.04233939 0.16923021 0.09746742]
 [0.14700292 0.467669   0.24060558 0.08961669 0.17440517 0.14869674]
 ...
 [0.14975294 0.45467898 0.32872695 0.07005702 0.20029524 0.14464176]
 [0.12996769 0.48455238 0.2745504  0.06062623 0.17486288 0.1536583 ]
 [0.10887872 0.45641088 0.28359866 0.05020702 0.18982714 0.11598057]]"
93	-15.620152587890624	-16.910136108398437	"[4.78252613e-02 4.79209803e-02 4.77767471e-02 4.78480584e-02
 4.74704230e-02 4.73422122e-02 4.68608803e-02 4.77155930e-02
 4.81331091e-02 4.82664743e-02 4.79410854e-02 4.82140457e-02
 4.84307209e-02 4.82329141e-02 4.84670691e-02 4.73957200e-02
 4.78116265e-02 4.79634733e-02 4.69488204e-02 4.73394649e-02
 4.80156260e-02 4.64369756e-02 4.53827656e-02 4.39061967e-02
 4.31877313e-02 4.20442623e-02 3.45565142e-02 2.76448281e-02
 2.51269009e-02 2.18659920e-02 1.41247531e-02 7.36198805e-03
 1.66501117e-03 2.58419215e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.531944577449039	1.5748785502211433	IWAE	3	"[[0.26481974 0.5428691  0.6078546  0.21588616 0.40004614 0.22271225]
 [0.34664297 0.6848159  0.5259468  0.29957086 0.47100413 0.15752283]
 [0.29745695 0.79116744 0.5620508  0.27319157 0.35902655 0.18979433]
 ...
 [0.24732059 0.58040696 0.6370031  0.22737977 0.44647902 0.22441353]
 [0.20418723 0.8456915  0.51784414 0.19106582 0.30420244 0.1315167 ]
 [0.1416673  0.41758212 0.40405336 0.21316716 0.58527064 0.162186  ]]"
94	-15.278992309570313	-16.934611206054687	"[6.32907757e-02 6.28155854e-02 6.29719985e-02 6.30513422e-02
 6.27862266e-02 6.31026128e-02 6.26156758e-02 6.28556552e-02
 6.32583261e-02 6.36826710e-02 6.35638634e-02 6.44027932e-02
 6.38046213e-02 6.29973921e-02 6.26933494e-02 6.28785590e-02
 6.27140468e-02 6.07982950e-02 6.15501258e-02 5.81010758e-02
 5.91080420e-02 5.81132716e-02 5.61546114e-02 5.82191582e-02
 5.37112616e-02 5.43232757e-02 4.95703785e-02 4.21047064e-02
 3.39428029e-02 2.27566875e-02 1.67361254e-02 8.09016442e-03
 1.78808108e-03 1.99492178e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6569057938550085	2.20250890757863	Forward KL	3	"[[0.18045673 0.42283547 0.3685426  0.10027424 0.28058687 0.15378599]
 [0.2112281  0.52136487 0.43636143 0.11214349 0.46772188 0.16315793]
 [0.17829263 0.55807745 0.3953817  0.09315515 0.31999904 0.15863821]
 ...
 [0.27449715 0.67662454 0.37820992 0.18390918 0.308702   0.16935478]
 [0.1783097  0.49798012 0.3305499  0.09899245 0.25682372 0.14197195]
 [0.12527736 0.5514774  0.2841066  0.07756687 0.3934583  0.14389536]]"
95	-15.639244995117188	-16.911204833984375	"[5.43003142e-02 5.42465157e-02 5.40658358e-02 5.35934072e-02
 5.33411910e-02 5.35901933e-02 5.29446599e-02 5.24300871e-02
 5.24875503e-02 5.21795028e-02 5.12202810e-02 5.15755348e-02
 5.12870313e-02 5.12824276e-02 5.13535370e-02 5.05051201e-02
 5.12716345e-02 5.07838684e-02 4.95384359e-02 4.91915137e-02
 4.82624295e-02 4.87876891e-02 4.65761430e-02 4.33505353e-02
 4.14178741e-02 3.82869899e-02 3.63072913e-02 3.13787789e-02
 2.52791699e-02 2.06179437e-02 1.35101399e-02 9.35976361e-03
 1.43475626e-03 1.90007388e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5144224509884157	1.2788334805737074	$\chi$	3	"[[0.23711254 0.64269483 0.4738627  0.17220289 0.5337247  0.22069348]
 [0.37501633 0.41880944 0.49071428 0.24627294 0.48635852 0.22789547]
 [0.29847518 0.47711465 0.5477256  0.26971766 0.5488722  0.20329261]
 ...
 [0.33857134 0.6720637  0.42333183 0.2982412  0.50168264 0.2232043 ]
 [0.224633   0.67120475 0.49275917 0.18639782 0.61149895 0.11094823]
 [0.24680616 0.69439304 0.53399235 0.27924177 0.54170823 0.2792807 ]]"
96	-15.645674438476563	-16.90953857421875	"[5.51522286e-02 5.45267595e-02 5.46172157e-02 5.46609487e-02
 5.41721126e-02 5.43925092e-02 5.30221086e-02 5.27298124e-02
 5.32345853e-02 5.39268151e-02 5.34604371e-02 5.37982476e-02
 5.39841957e-02 5.41695241e-02 5.34778160e-02 5.38435756e-02
 5.46709280e-02 5.33689181e-02 4.76152753e-02 4.46472068e-02
 4.39856386e-02 4.18025039e-02 4.17806102e-02 4.06430873e-02
 3.73218511e-02 3.79974423e-02 3.74780876e-02 3.27409788e-02
 2.55094467e-02 1.59316175e-02 1.24403759e-02 5.46895894e-03
 1.48613945e-03 3.68261089e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5079630395201257	1.2609285939611923	$\chi$ (St)	3	"[[0.38966832 0.6172271  0.4154328  0.22407584 0.52700853 0.19389966]
 [0.51512986 0.61269283 0.40898284 0.2834235  0.44782087 0.2500939 ]
 [0.394226   0.5222238  0.38699004 0.21338724 0.5136982  0.17309646]
 ...
 [0.39406517 0.5876572  0.3834763  0.30258864 0.5538663  0.22249967]
 [0.54254115 0.538604   0.35719565 0.17695925 0.41916555 0.15784526]
 [0.39388978 0.5193822  0.22957939 0.22094712 0.32203424 0.17188157]]"
97	-15.634359741210938	-16.914337768554688	"[3.86796386e-02 3.83179507e-02 3.83170204e-02 3.83399236e-02
 3.83724692e-02 3.82626103e-02 3.85054271e-02 3.85558956e-02
 3.89096016e-02 3.90043897e-02 3.91564627e-02 3.93226512e-02
 3.91109424e-02 3.95039865e-02 3.95911090e-02 3.95228866e-02
 3.91076567e-02 3.82660391e-02 3.89734924e-02 3.93729340e-02
 3.91527164e-02 4.04633428e-02 4.04768852e-02 3.92023635e-02
 3.70080760e-02 3.39047841e-02 3.13360183e-02 2.65298094e-02
 2.15945627e-02 1.49233607e-02 8.38440308e-03 5.41540204e-03
 2.42601567e-03 1.45662506e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.53751248517909	0.0	MsbVAEB	3	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
98	-15.411083374023438	-16.933170166015625	"[4.83784059e-02 4.84182085e-02 4.89799833e-02 4.89793808e-02
 4.89975707e-02 4.88820521e-02 4.88735068e-02 4.87146548e-02
 4.87071765e-02 4.90359289e-02 4.97178968e-02 5.02204178e-02
 4.98010119e-02 4.94646317e-02 4.99410312e-02 4.97351199e-02
 4.96549584e-02 4.80241514e-02 4.74428099e-02 4.87387817e-02
 4.95373448e-02 4.84027666e-02 4.83210362e-02 4.64719090e-02
 4.50900406e-02 4.51765933e-02 4.41066738e-02 3.91250698e-02
 3.29734874e-02 2.82345091e-02 1.77907381e-02 6.83479126e-03
 1.39151597e-03 2.55272984e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6552317623707211	2.060859088216041	train	4	"[[0.29916275 0.55067974 0.5710181  0.13374819 0.2799622  0.20203103]
 [0.21112457 0.582493   0.43176186 0.12462279 0.27048925 0.15154527]
 [0.27314046 0.54673773 0.39664254 0.12180457 0.3364262  0.16408479]
 ...
 [0.2522502  0.4671014  0.4811714  0.13617942 0.2773086  0.16414687]
 [0.32181975 0.55253726 0.381118   0.11711711 0.2868644  0.15665726]
 [0.26397038 0.6094883  0.4444927  0.09283058 0.2577471  0.15253964]]"
99	-15.06162353515625	-16.950672607421875	"[7.01254245e-02 6.97829261e-02 7.03671963e-02 7.02125523e-02
 6.97835779e-02 6.99487899e-02 6.97602690e-02 6.94218611e-02
 6.99166460e-02 7.06954311e-02 7.04241757e-02 7.03858403e-02
 7.14467740e-02 7.18829158e-02 7.08664365e-02 7.12690688e-02
 7.23692353e-02 7.29226719e-02 7.11781570e-02 7.11488082e-02
 7.02002717e-02 6.89850871e-02 6.75566685e-02 6.43348483e-02
 6.28294543e-02 5.33330863e-02 5.23483765e-02 4.85886936e-02
 3.75740704e-02 2.93163635e-02 2.12740701e-02 1.19794489e-02
 2.53423286e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7403707162788631	3.778586472998138	VAE	4	"[[0.13902916 0.4826405  0.24705754 0.07167442 0.17538382 0.14482886]
 [0.1350289  0.54511416 0.26180553 0.06432158 0.18209898 0.14595316]
 [0.1464316  0.55257905 0.25380844 0.09808591 0.18432984 0.1502949 ]
 ...
 [0.18991664 0.54725087 0.27969122 0.14443053 0.22104536 0.19613256]
 [0.15084752 0.5290079  0.2338857  0.07504752 0.19534767 0.1590755 ]
 [0.12727179 0.62035275 0.2515597  0.06019641 0.14514475 0.12649678]]"
100	-15.676776123046874	-16.91328125	"[5.33339177e-02 5.34274467e-02 5.34583308e-02 5.25882923e-02
 5.25323488e-02 5.24901019e-02 5.12305713e-02 5.11436446e-02
 5.13416249e-02 5.10706678e-02 5.07248850e-02 5.08623728e-02
 5.06383366e-02 5.15483662e-02 5.24907497e-02 5.30571073e-02
 5.27848871e-02 5.33881456e-02 5.31259764e-02 5.27191991e-02
 5.35413495e-02 5.34467837e-02 5.24488677e-02 5.06408062e-02
 4.84146398e-02 4.42513655e-02 3.63345604e-02 3.26992418e-02
 2.37925449e-02 1.77111559e-02 1.00571224e-02 5.67218161e-03
 2.70047036e-03 1.43687537e-03 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5656966668798383	1.5415356975249244	IWAE	4	"[[0.2467788  0.6187357  0.47816595 0.26700652 0.38256544 0.23268269]
 [0.22452168 0.49556738 0.4916177  0.23471864 0.43162477 0.13457985]
 [0.25517324 0.5150603  0.48382828 0.22488019 0.44357023 0.16655731]
 ...
 [0.2154296  0.5621623  0.48040706 0.25488243 0.4071418  0.24489197]
 [0.26895374 0.62096626 0.5547016  0.34781805 0.4647598  0.23599915]
 [0.27685636 0.54466736 0.4874978  0.21279457 0.33369935 0.16729823]]"
101	-15.502564697265624	-16.923133544921875	"[5.81981280e-02 5.81530772e-02 5.81673663e-02 5.79696731e-02
 5.82106105e-02 5.87776294e-02 5.84562267e-02 5.85997087e-02
 5.84460963e-02 5.97057674e-02 6.14227397e-02 6.06180306e-02
 5.95799792e-02 5.73908298e-02 5.82461955e-02 5.87148419e-02
 5.72887530e-02 5.41747961e-02 5.40291929e-02 5.27656907e-02
 5.21500525e-02 5.10906870e-02 5.29801077e-02 5.25273370e-02
 5.06202087e-02 4.77151136e-02 4.19572582e-02 3.98755817e-02
 2.95024560e-02 2.11764557e-02 1.39766993e-02 8.63796355e-03
 1.87697941e-03 2.57499813e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6254188441742429	2.0439790584635884	Forward KL	4	"[[0.15764058 0.6505053  0.51500076 0.10450096 0.2204494  0.15662321]
 [0.159079   0.74107337 0.40467063 0.16998422 0.33324775 0.19863744]
 [0.20018132 0.5710764  0.4346163  0.1287013  0.35335857 0.18235767]
 ...
 [0.22101639 0.74300367 0.55050874 0.14343372 0.3167614  0.21319705]
 [0.17283213 0.57117116 0.3550492  0.12621513 0.33288652 0.20147896]
 [0.13995586 0.622183   0.515864   0.14321275 0.32897508 0.18448958]]"
102	-15.8242822265625	-16.914955444335938	"[4.75224936e-02 4.73366062e-02 4.72270075e-02 4.71725673e-02
 4.71959304e-02 4.72430951e-02 4.73666843e-02 4.72107195e-02
 4.70873025e-02 4.67086286e-02 4.65095504e-02 4.68232840e-02
 4.58606550e-02 4.63417871e-02 4.53421321e-02 4.49718606e-02
 4.56674760e-02 4.52293424e-02 4.32671338e-02 4.37151854e-02
 4.33467863e-02 4.29651862e-02 4.31877945e-02 4.28129604e-02
 3.79026294e-02 3.40502106e-02 2.79163922e-02 2.58587003e-02
 2.06034422e-02 1.58359630e-02 1.38441364e-02 8.27491774e-03
 2.10733411e-03 1.68038308e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4558306643624076	1.0141635028239857	$\chi$	4	"[[0.42235482 0.69464064 0.60041386 0.22813757 0.54612684 0.27518502]
 [0.28101286 0.6227457  0.60894394 0.32932436 0.4616873  0.21562688]
 [0.3622232  0.6335685  0.59443736 0.43442687 0.47428286 0.26136792]
 ...
 [0.3618174  0.61741817 0.40211046 0.25042564 0.5715913  0.3541675 ]
 [0.30926389 0.7622745  0.4826886  0.32066688 0.5587995  0.2634477 ]
 [0.36550918 0.6599653  0.4927191  0.22561952 0.5626088  0.27987492]]"
103	-15.789647216796874	-16.919019775390623	"[4.45122706e-02 4.47001377e-02 4.44437544e-02 4.43854676e-02
 4.46488779e-02 4.51927921e-02 4.49690433e-02 4.46455648e-02
 4.42825616e-02 4.43101451e-02 4.34379779e-02 4.42751740e-02
 4.42760298e-02 4.42814165e-02 4.43269834e-02 4.36036345e-02
 4.38579022e-02 4.41637929e-02 4.47238756e-02 4.40820557e-02
 4.57546639e-02 4.44899212e-02 4.49545709e-02 4.53570335e-02
 4.74773013e-02 4.46375060e-02 3.92689616e-02 3.36789250e-02
 2.58332139e-02 1.84400496e-02 1.34553908e-02 7.23059632e-03
 3.26991139e-03 1.04456445e-03 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.43121538392447706	1.1991388186003271	$\chi$ (St)	4	"[[0.44512117 0.58306515 0.49110377 0.29849833 0.4545895  0.23116447]
 [0.149171   0.56310314 0.42452872 0.19945055 0.5281649  0.17310943]
 [0.26064098 0.5116309  0.7388761  0.24528295 0.46610063 0.24950577]
 ...
 [0.50459456 0.6276597  0.46883962 0.46181694 0.47612166 0.30627465]
 [0.27154368 0.54935235 0.634442   0.25118724 0.37827826 0.2076855 ]
 [0.32670975 0.6123963  0.562727   0.29979178 0.46969238 0.20150784]]"
104	-15.80881591796875	-16.914200439453126	"[3.59783163e-02 3.60601334e-02 3.61238598e-02 3.61250405e-02
 3.65937733e-02 3.68305602e-02 3.69962548e-02 3.68733628e-02
 3.66204355e-02 3.66092538e-02 3.67972803e-02 3.72675094e-02
 3.71100068e-02 3.60500855e-02 3.59234813e-02 3.58378352e-02
 3.59543966e-02 3.64947560e-02 3.51106927e-02 3.54219732e-02
 3.53463918e-02 3.54208670e-02 3.50615338e-02 3.22499883e-02
 3.11903800e-02 3.07343892e-02 2.81147423e-02 2.42778677e-02
 1.90542431e-02 1.38465859e-02 8.85761078e-03 5.49769278e-03
 2.58983701e-03 9.12987126e-05 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4846377888629117	0.0	MsbVAEB	4	[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
105	-15.697032470703125	-16.923075561523437	"[4.08123881e-02 4.09263215e-02 4.09867000e-02 4.08011698e-02
 4.08655878e-02 4.07885747e-02 4.08725138e-02 4.11150660e-02
 4.11510787e-02 4.09942881e-02 4.08680523e-02 4.08232017e-02
 4.08878978e-02 4.06058843e-02 4.15532549e-02 4.15111020e-02
 4.14606265e-02 4.09101360e-02 4.08837496e-02 4.21522419e-02
 4.17371505e-02 4.09647322e-02 3.99113653e-02 3.92384797e-02
 3.55023991e-02 3.27688955e-02 2.92480138e-02 2.55756549e-02
 2.03350447e-02 1.57657616e-02 1.01551978e-02 5.03468400e-03
 1.46158202e-03 1.24657359e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5109022792311795	1.3630790159965351	train	0	"[[0.3709001  0.62630296 0.53477    0.17673881 0.37687987 0.18061864]
 [0.25934154 0.6787839  0.46638244 0.18491751 0.36699247 0.1938959 ]
 [0.2727742  0.76606715 0.5714148  0.23317818 0.46424562 0.18165421]
 ...
 [0.37217057 0.5794811  0.5965011  0.24302875 0.54183805 0.24246857]
 [0.2062451  1.0128903  0.70855176 0.22126806 0.4940482  0.20173049]
 [0.35193992 0.55692625 0.3706069  0.11663155 0.3324543  0.185532  ]]"
106	-14.914680786132813	-16.992933959960936	"[8.46466519e-02 8.50933905e-02 8.51632438e-02 8.52485699e-02
 8.53131621e-02 8.53837351e-02 8.52416778e-02 8.52106993e-02
 8.56708839e-02 8.53641758e-02 8.55300475e-02 8.61237932e-02
 8.64971503e-02 8.88403678e-02 8.85801859e-02 8.98304731e-02
 9.07131303e-02 8.81444035e-02 8.72035023e-02 8.51585899e-02
 8.79241081e-02 8.38911398e-02 8.41781944e-02 7.84296709e-02
 7.77517946e-02 7.24582735e-02 5.61231138e-02 5.42526334e-02
 4.08437570e-02 3.08659036e-02 1.90043722e-02 9.69437404e-03
 2.47904879e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7724196288490777	4.524700396774811	VAE	0	"[[0.1269445  0.5097085  0.22585656 0.06164916 0.12795354 0.13628484]
 [0.13077332 0.48413137 0.20265369 0.0579663  0.16224591 0.144329  ]
 [0.14115584 0.49003553 0.22299561 0.07489843 0.18264069 0.1506445 ]
 ...
 [0.11136305 0.4927242  0.23622149 0.05579747 0.11581367 0.1052391 ]
 [0.11219767 0.49906152 0.21042407 0.05829429 0.14886412 0.14133473]
 [0.11162734 0.47996226 0.23110259 0.04609552 0.14018261 0.12814394]]"
107	-15.680150146484374	-16.913572998046874	"[4.10675170e-02 4.10308492e-02 4.08766105e-02 4.10470580e-02
 4.11899893e-02 4.07123944e-02 4.09502891e-02 4.05999152e-02
 4.05056921e-02 4.02925404e-02 4.07957849e-02 4.14372076e-02
 4.14397756e-02 4.12186282e-02 4.09414913e-02 4.19251865e-02
 4.22653846e-02 4.30559621e-02 4.14902203e-02 4.19197342e-02
 4.27748549e-02 4.25320902e-02 4.18905761e-02 4.20155398e-02
 4.06321614e-02 3.92393572e-02 3.63985530e-02 3.04828483e-02
 2.49861451e-02 1.79789835e-02 1.34769125e-02 8.19379019e-03
 1.76400418e-03 2.58807539e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49717239088107384	1.2734396269792212	IWAE	0	"[[0.39314386 0.5326275  0.4793278  0.16770533 0.41412324 0.2192767 ]
 [0.2921106  0.63130486 0.50947344 0.18528888 0.31209362 0.27116787]
 [0.39175636 0.74601924 0.55228543 0.2795629  0.4038005  0.29436052]
 ...
 [0.39317256 0.56009185 0.48447692 0.20444897 0.49417183 0.2355143 ]
 [0.27942312 0.61743605 0.51076365 0.1914212  0.30097792 0.23629978]
 [0.3315141  0.75849813 0.63293797 0.21961057 0.43899155 0.22292523]]"
108	-15.330892333984375	-16.920787353515625	"[7.29854676e-02 7.29107117e-02 7.21040054e-02 7.23547106e-02
 7.24383107e-02 7.24472285e-02 7.23496827e-02 7.40170723e-02
 7.31621154e-02 7.31924530e-02 7.36043159e-02 7.19294458e-02
 7.05854685e-02 7.12954485e-02 6.99257139e-02 7.02325842e-02
 7.06624742e-02 7.13458585e-02 7.06887805e-02 6.95938523e-02
 6.82924242e-02 6.62987248e-02 6.22184353e-02 6.27407754e-02
 5.92942727e-02 5.37152263e-02 4.77277893e-02 3.92284594e-02
 3.44111052e-02 2.64142483e-02 1.65804651e-02 1.06348233e-02
 3.77622719e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6551994750712217	2.4005495395478316	Forward KL	0	"[[0.14023726 0.4372823  0.34153402 0.10936113 0.28816134 0.12267455]
 [0.13912705 0.4283442  0.31275308 0.13150951 0.32377762 0.11182963]
 [0.21555759 0.5881324  0.4667372  0.17946997 0.33477545 0.18041918]
 ...
 [0.21293691 0.545259   0.5464066  0.17359269 0.3296606  0.21023929]
 [0.17644145 0.47504157 0.46712834 0.11114173 0.26750618 0.17145795]
 [0.15840532 0.62713516 0.40550515 0.13070905 0.2908857  0.11563328]]"
109	-15.737052612304687	-16.92221618652344	"[4.25420695e-02 4.25355843e-02 4.26223621e-02 4.29192222e-02
 4.28012045e-02 4.26103470e-02 4.29113902e-02 4.25225641e-02
 4.25634755e-02 4.19922567e-02 4.24594449e-02 4.23841327e-02
 4.23625206e-02 4.47442203e-02 4.44326023e-02 4.47559490e-02
 4.32925192e-02 4.33061168e-02 4.43803731e-02 4.44355701e-02
 4.49579104e-02 4.30174176e-02 4.11347313e-02 4.25620847e-02
 4.14407419e-02 3.91169628e-02 3.68677337e-02 3.55640001e-02
 2.90735990e-02 2.13359094e-02 1.44103797e-02 7.27883444e-03
 1.58709538e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.48141851232524946	1.1687744263171576	$\chi$	0	"[[0.3543563  0.55053514 0.60876954 0.15315327 0.5745798  0.22944981]
 [0.17538942 0.71032566 0.6057211  0.40222976 0.5938055  0.26199326]
 [0.26245645 0.5686152  0.64719814 0.31843072 0.5361368  0.28366405]
 ...
 [0.35964155 0.48850334 0.66133314 0.20325708 0.6527239  0.35411876]
 [0.1812127  0.396232   0.65669084 0.19436438 0.473878   0.22860368]
 [0.25897613 0.49687657 0.8087095  0.22920449 0.5996319  0.2318401 ]]"
110	-15.667992553710938	-16.929421997070314	"[5.03381524e-02 5.03183299e-02 5.04634297e-02 5.03995552e-02
 5.05095874e-02 5.11740846e-02 5.14575931e-02 5.13111612e-02
 5.17837273e-02 5.03439428e-02 5.05523115e-02 5.07132048e-02
 5.14102567e-02 5.15241984e-02 5.12450321e-02 5.16551186e-02
 5.14873417e-02 5.10395270e-02 5.11574083e-02 5.10977614e-02
 5.23012544e-02 5.13186547e-02 4.93338980e-02 4.66722181e-02
 4.63746262e-02 4.15688220e-02 3.69286768e-02 3.12295468e-02
 2.46683773e-02 1.75268207e-02 1.27252283e-02 7.07858335e-03
 2.83062175e-03 2.53870486e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.45667719137859053	1.2828943882248762	$\chi$ (St)	0	"[[0.3352322  0.45249972 0.5175384  0.30082625 0.33303273 0.18907176]
 [0.47188768 0.91421354 0.69798446 0.16559029 0.49889392 0.19792812]
 [0.44398138 0.73883665 0.6729542  0.24955197 0.41710356 0.21908662]
 ...
 [0.41713226 0.6185624  0.5630397  0.2992248  0.35827178 0.25804564]
 [0.43892923 0.6272     0.4284443  0.24851502 0.25887772 0.18038413]
 [0.5547678  0.66606754 0.32511806 0.13588998 0.28788933 0.20339838]]"
